order_id,email,firstname,lastname,prefix,middlename,suffix,taxvat,created_at,updated_at,invoice_created_at,shipment_created_at,creditmemo_created_at,tax_amount,base_tax_amount,discount_amount,base_discount_amount,shipping_tax_amount,base_shipping_tax_amount,base_to_global_rate,base_to_order_rate,store_to_base_rate,store_to_order_rate,subtotal_incl_tax,base_subtotal_incl_tax,coupon_code,shipping_incl_tax,base_shipping_incl_tax,shipping_method,shipping_amount,subtotal,base_subtotal,grand_total,base_grand_total,base_shipping_amount,adjustment_positive,adjustment_negative,refunded_shipping_amount,base_refunded_shipping_amount,refunded_subtotal,base_refunded_subtotal,refunded_tax_amount,base_refunded_tax_amount,refunded_discount_amount,base_refunded_discount_amount,store_id,order_status,order_state,hold_before_state,hold_before_status,store_currency_code,base_currency_code,order_currency_code,total_paid,base_total_paid,is_virtual,total_qty_ordered,remote_ip,total_refunded,base_total_refunded,total_canceled,total_invoiced,customer_id,billing_prefix,billing_firstname,billing_middlename,billing_lastname,billing_suffix,billing_street_full,billing_city,billing_region,billing_country,billing_postcode,billing_telephone,billing_company,billing_fax,customer_id,shipping_prefix,shipping_firstname,shipping_middlename,shipping_lastname,shipping_suffix,shipping_street_full,shipping_city,shipping_region,shipping_country,shipping_postcode,shipping_telephone,shipping_company,shipping_fax,payment_method,product_sku,product_name,qty_ordered,qty_invoiced,qty_shipped,qty_refunded,qty_canceled,product_type,original_price,base_original_price,row_total,base_row_total,row_weight,price_incl_tax,base_price_incl_tax,product_tax_amount,product_base_tax_amount,product_tax_percent,product_discount,product_base_discount,product_discount_percent,is_child,product_option
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb007,"Carnegie Alpaca Throw",1,0,0,0,0,simple,275.0000,275.0000,275.0000,275.0000,0.0000,299.7500,299.7500,24.7500,24.7500,9.0000,0.0000,0.0000,0.0000,yes,"a:6:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:72:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9waWxsb3ctYW5kLXRocm93LXNldA,,"";s:7:""product"";s:3:""447"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:3:""qty"";s:1:""1"";s:13:""bundle_option"";a:2:{i:24;s:2:""92"";i:23;s:2:""88"";}s:17:""bundle_option_qty"";a:2:{i:24;s:1:""1"";i:23;s:1:""1"";}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;s:27:""bundle_selection_attributes"";s:107:""a:4:{s:5:""price"";d:275;s:3:""qty"";d:1;s:12:""option_label"";s:16:""Decorative Throw"";s:9:""option_id"";s:2:""23"";}"";}"
100000203,janesmith@example.com,Jane,Smith,,,,,"2013-05-28 06:07:47","2013-05-29 19:55:48","2013-05-29 18:55:33","2013-05-29 18:56:07","2013-05-29 19:55:47",32.2400,32.2400,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,417.2400,417.2400,,15.0200,15.0200,"United Parcel Service - Ground",15.0200,385.0000,385.0000,432.2600,432.2600,15.0200,0,0,15.02,15.02,110,110,9.21,9.21,0,0,1,complete,complete,,,USD,USD,USD,432.2600,432.2600,0,2.0000,142.136.216.131,134.2300,134.2300,,432.2600,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,checkmo,wbk006,"Delancy Cardigan Sweater",1,1,1,0,0,configurable,275.0000,275.0000,275.0000,275.0000,1.0000,298.0300,298.0300,23.0300,23.0300,8.3750,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MTkvY2F0ZWdvcnkvMTEv"";s:7:""product"";s:3:""419"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""14"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Taupe"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:24:""Delancy Cardigan Sweater"";s:10:""simple_sku"";s:6:""wbk006"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk006,"Delancy Cardigan Sweater",1,1,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9jYXRhbG9nL3Byb2R1Y3Qvdmlldy9pZC80MTkvY2F0ZWdvcnkvMTEv"";s:7:""product"";s:3:""419"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""14"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acj003,"Pearl Stud Earrings",1,1,1,1,0,simple,110.0000,110.0000,110.0000,110.0000,0.2500,119.2100,119.2100,9.2100,9.2100,8.3750,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:60:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9qZXdlbHJ5Lmh0bWw,"";s:7:""product"";s:3:""551"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000204,janesmith@example.com,Jane,Smith,,,,,"2013-05-28 06:08:58","2013-05-29 18:52:44","2013-05-29 18:52:44",,,24.7100,24.7100,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,319.7100,319.7100,,13.5000,13.5000,"United Parcel Service - Ground",13.5000,295.0000,295.0000,333.2100,333.2100,13.5000,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,333.2100,333.2100,0,1.0000,142.136.216.131,,,,333.2100,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,checkmo,ace000,"Aviator Sunglasses",1,1,0,0,0,simple,295.0000,295.0000,295.0000,295.0000,1.0000,319.7100,319.7100,24.7100,24.7100,8.3750,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:60:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9leWV3ZWFyLmh0bWw,"";s:7:""product"";s:3:""337"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000205,janesmith@example.com,Jane,Smith,,,,,"2013-05-28 06:10:20","2013-06-19 00:12:29","2013-05-29 18:38:43","2013-06-19 00:12:29",,32.6600,32.6600,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,422.6600,422.6600,,24.4800,24.4800,"United Parcel Service - 3 Day Select",24.4800,390.0000,390.0000,447.1400,447.1400,24.4800,0,0,0,0,0,0,0,0,0,0,1,complete,complete,,,USD,USD,USD,447.1400,447.1400,0,1.0000,142.136.216.131,,,,447.1400,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,100,,Jane,,Smith,,"Main Street","New York","New York",US,10038,888-888-8888,,,checkmo,aws002,"Barclay d'Orsay pump  Nude",1,1,1,0,0,configurable,390.0000,390.0000,390.0000,390.0000,1.0000,422.6600,422.6600,32.6600,32.6600,8.3750,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:76:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9iYXJjbGF5LWQtb3JzYXktcHVtcC1udWRl"";s:7:""product"";s:3:""430"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""14"";i:186;s:3:""100"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Taupe"";}i:1;a:2:{s:5:""label"";s:9:""Shoe size"";s:5:""value"";s:1:""8"";}}s:11:""simple_name"";s:26:""Barclay d'Orsay pump, Nude"";s:10:""simple_sku"";s:6:""aws002"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aws002,"Barclay d'Orsay pump  Nude",1,1,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:76:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9iYXJjbGF5LWQtb3JzYXktcHVtcC1udWRl"";s:7:""product"";s:3:""430"";s:8:""form_key"";s:16:""9o6wK5hU1DWETOuh"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""14"";i:186;s:3:""100"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000206,johndoe@example.com,John,Doe,,,,,"2013-05-29 07:28:25","2013-06-19 00:09:07","2013-05-29 18:38:06","2013-05-29 18:38:19","2013-06-19 00:09:07",90.1200,90.1200,-15.0000,-15.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1250.9000,1250.9000,Register10,12.5200,12.5200,"United Parcel Service - Ground",12.5200,1160.0000,1160.0000,1247.6400,1247.6400,12.5200,0,0,12.52,12.52,560,560,49.97,49.97,-4.83,-4.83,1,complete,complete,,,USD,USD,USD,1247.6400,1247.6400,0,5.0000,216.113.168.131,617.6600,617.6600,,1247.6400,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,gif001,"Virtual and Physical Gift Card",1,1,1,0,0,giftcard,150.0000,150.0000,150.0000,150.0000,1.0000,150.0000,150.0000,0.0000,0.0000,0.0000,6.2900,6.2900,0.0000,no,"a:13:{s:15:""info_buyRequest"";a:11:{s:4:""uenc"";s:80:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS92aXJ0dWFsLXBoeXNpY2FsLWdpZnQtY2FyZA,,"";s:7:""product"";s:3:""454"";s:8:""form_key"";s:16:""18owwYZqmMopo5xy"";s:15:""related_product"";s:0:"""";s:22:""custom_giftcard_amount"";s:3:""150"";s:20:""giftcard_sender_name"";s:8:""John Doe"";s:21:""giftcard_sender_email"";s:19:""johndoe@magento.com"";s:23:""giftcard_recipient_name"";s:10:""John Smith"";s:24:""giftcard_recipient_email"";s:21:""Johnsmith@example.com"";s:16:""giftcard_message"";s:55:""Happy Birthday, enjoy the gift card!
Hope you like it!"";s:3:""qty"";s:1:""1"";}s:20:""giftcard_sender_name"";s:8:""John Doe"";s:21:""giftcard_sender_email"";s:19:""johndoe@magento.com"";s:23:""giftcard_recipient_name"";s:10:""John Smith"";s:24:""giftcard_recipient_email"";s:21:""Johnsmith@example.com"";s:16:""giftcard_message"";s:55:""Happy Birthday, enjoy the gift card!
Hope you like it!"";s:17:""giftcard_lifetime"";s:3:""180"";s:22:""giftcard_is_redeemable"";b:1;s:23:""giftcard_email_template"";s:23:""giftcard_email_template"";s:13:""giftcard_type"";s:1:""2"";s:27:""giftcard_paid_invoice_items"";a:1:{i:0;s:3:""182"";}s:10:""email_sent"";i:1;s:22:""giftcard_created_codes"";a:1:{i:0;s:12:""22HUZAXF3U86"";}}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acj00124,"Pearl Strand Necklace",2,2,2,2,0,configurable,280.0000,280.0000,560.0000,560.0000,1.0000,305.2000,305.2000,49.9700,49.9700,9.0000,4.8300,4.8300,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:72:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9wZWFybC1zdHJhbmQtbmVja2xhY2U,"";s:7:""product"";s:3:""546"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:1:{i:209;s:3:""212"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:1:{i:0;a:2:{s:5:""label"";s:15:""Necklace Length"";s:5:""value"";s:3:""24"""";}}s:11:""simple_name"";s:25:""Pearl Strand Necklace-24"""";s:10:""simple_sku"";s:8:""acj00124"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acj00124,"Pearl Strand Necklace-24""",2,2,0,2,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:72:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9wZWFybC1zdHJhbmQtbmVja2xhY2U,"";s:7:""product"";s:3:""546"";s:8:""form_key"";s:16:""sj7gV8wdnPmbJkIX"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:1:{i:209;s:3:""212"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb001,"Bath Minerals and Salt",1,1,1,0,0,simple,25.0000,25.0000,25.0000,25.0000,1.0000,27.2500,27.2500,2.2300,2.2300,9.0000,0.2200,0.2200,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:60:""aHR0cDovL2FraXppYW4udGVhbS5tYWdlbnRvLmNvbS9iZWQtYmF0aC5odG1s"";s:7:""product"";s:3:""379"";s:8:""form_key"";s:16:""kAANiGERVVxoAZs5"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hde001,"Madison LX2200",1,1,1,0,0,simple,425.0000,425.0000,425.0000,425.0000,1.0000,463.2500,463.2500,37.9200,37.9200,9.0000,3.6600,3.6600,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:60:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2VsZWN0cm9uaWNzLmh0bWw,"";s:7:""product"";s:3:""392"";s:8:""form_key"";s:16:""Cz7rsU7OB1SdHuTW"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000208,johndoe@example.com,John,Doe,,,,,"2013-05-29 19:29:44","2013-05-29 19:30:27","2013-05-29 19:30:12","2013-05-29 19:30:27",,61.2000,61.2000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,741.2000,741.2000,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,680.0000,680.0000,741.2000,741.2000,0.0000,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,741.2000,741.2000,0,2.0000,142.136.216.131,,,,741.2000,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,msj012,"Linen Blazer",1,1,0,0,0,configurable,455.0000,455.0000,455.0000,455.0000,0.0000,495.9500,495.9500,40.9500,40.9500,9.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2NhdGFsb2cvcHJvZHVjdC92aWV3L2lkLzQwNi9zL2xpbmVuLWJsYXplci8,"";s:7:""product"";s:3:""406"";s:8:""form_key"";s:16:""02HKcNjBgZtxUmnY"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:12:""Linen Blazer"";s:10:""simple_sku"";s:6:""msj012"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj012,"Linen Blazer",1,1,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:96:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2NhdGFsb2cvcHJvZHVjdC92aWV3L2lkLzQwNi9zL2xpbmVuLWJsYXplci8,"";s:7:""product"";s:3:""406"";s:8:""form_key"";s:16:""02HKcNjBgZtxUmnY"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace001,"Jackie O Round Sunglasses",1,1,1,0,0,simple,225.0000,225.0000,225.0000,225.0000,0.0000,245.2500,245.2500,20.2500,20.2500,9.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:56:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2V5ZXdlYXIuaHRtbA,,"";s:7:""product"";s:3:""338"";s:8:""form_key"";s:16:""02HKcNjBgZtxUmnY"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000210,johndoe@example.com,John,Doe,,,,,"2013-05-29 19:47:04","2013-05-29 19:47:56","2013-05-29 19:47:56",,,0.4500,0.4500,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.4500,7.4500,,0.0000,0.0000,,0.0000,7.0000,7.0000,7.4500,7.4500,0.0000,0,0,0,0,0,0,0,0,0,0,1,complete,complete,,,USD,USD,USD,7.4500,7.4500,1,2.0000,142.136.216.131,,,,7.4500,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,"hbm003 ","Alice in Wonderland",1,1,0,0,0,downloadable,5.0000,5.0000,5.0000,5.0000,0.0000,5.4500,5.4500,0.4500,0.4500,9.0000,0.0000,0.0000,0.0000,no,"a:8:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:64:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2FsaWNlLWluLXdvbmRlcmxhbmQ,"";s:7:""product"";s:3:""450"";s:8:""form_key"";s:16:""02HKcNjBgZtxUmnY"";s:15:""related_product"";s:0:"""";s:5:""links"";a:1:{i:0;s:2:""21"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:5:""links"";a:1:{i:0;s:2:""21"";}s:15:""is_downloadable"";b:1;s:17:""real_product_type"";s:12:""downloadable"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hbm005,"Falling by I Am Not Lefthanded",1,1,0,0,0,downloadable,2.0000,2.0000,2.0000,2.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,no,"a:8:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:80:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2ZhbGxpbmctYnktaS1hbS1ub3QtbGVmdGhhbmRlZA,,"";s:7:""product"";s:3:""558"";s:8:""form_key"";s:16:""02HKcNjBgZtxUmnY"";s:15:""related_product"";s:0:"""";s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:5:""links"";a:1:{i:0;s:2:""13"";}s:15:""is_downloadable"";b:1;s:17:""real_product_type"";s:12:""downloadable"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000211,johndoe@example.com,John,Doe,,,,,"2013-05-30 08:55:38","2013-05-30 08:55:39",,,,45.4500,45.4500,-5.0000,-5.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,600.4500,600.4500,,0.0000,0.0000,"United Parcel Service - Ground",0.0000,555.0000,555.0000,595.4500,595.4500,0.0000,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,7.0000,216.113.168.131,,,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,135,,John,,Doe,,"10441 Jefferson Blvd  Suite 200","Culver City",California,US,90232,888-888-8888,,,checkmo,abl000,"Isla Crossbody Handbag",1,0,0,0,0,simple,340.0000,340.0000,340.0000,340.0000,0.0000,370.6000,370.6000,30.6000,30.6000,9.0000,0.0000,0.0000,0.0000,no,"a:6:{s:15:""info_buyRequest"";a:7:{s:4:""uenc"";s:68:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2lzbGEtY3Jvc3Nib2R5LWhhbmRiYWc,"";s:7:""product"";s:3:""370"";s:8:""form_key"";s:16:""QUVXMX0JiukF1mtn"";s:15:""related_product"";s:0:"""";s:7:""options"";a:1:{i:4;s:8:""John Doe"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:7:""options"";a:1:{i:0;a:7:{s:5:""label"";s:12:""Monogramming"";s:5:""value"";s:8:""John Doe"";s:11:""print_value"";s:8:""John Doe"";s:9:""option_id"";s:1:""4"";s:11:""option_type"";s:4:""area"";s:12:""option_value"";s:8:""John Doe"";s:11:""custom_view"";b:0;}}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdb001,"Bath Minerals and Salt",3,0,0,0,0,simple,25.0000,25.0000,75.0000,75.0000,0.0000,27.2500,27.2500,6.7500,6.7500,9.0000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:4:{s:4:""uenc"";s:56:""aHR0cDovL3d3dy5tYWdlbnRvdHJpYWwuY29tL2JlZC1iYXRoLmh0bWw,"";s:7:""product"";s:3:""379"";s:8:""form_key"";s:16:""QUVXMX0JiukF1mtn"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
